File,Line,Begin Offset,End Offset,Type
train_document.txt,297,57,85,Actor
train_document.txt,298,10,13,Year
train_document.txt,298,32,47,Director
train_document.txt,298,79,90,Actor
train_document.txt,299,13,16,Year
train_document.txt,299,18,23,Genre
train_document.txt,299,44,102,Plot
train_document.txt,300,20,23,Year
train_document.txt,300,25,38,Genre
train_document.txt,300,40,95,Plot
train_document.txt,301,37,113,Plot
train_document.txt,302,13,16,Year
train_document.txt,302,32,49,Actor
train_document.txt,302,81,92,Actor
train_document.txt,303,37,139,Plot
train_document.txt,304,23,35,Actor
train_document.txt,304,69,117,Actor
train_document.txt,305,12,15,Year
train_document.txt,305,40,51,Actor
train_document.txt,305,61,118,Plot
train_document.txt,306,5,19,Genre
train_document.txt,306,31,34,Year
train_document.txt,306,44,56,Actor
train_document.txt,306,63,98,Plot
train_document.txt,307,0,16,Actor
train_document.txt,307,53,65,Character_Name
train_document.txt,307,75,78,Year
train_document.txt,308,18,32,Genre
train_document.txt,308,39,48,Actor
train_document.txt,308,54,65,Actor
train_document.txt,308,71,82,Actor
train_document.txt,309,20,24,Award
train_document.txt,309,39,87,Plot
train_document.txt,310,37,50,Genre
train_document.txt,310,58,78,Plot
train_document.txt,311,9,12,Year
train_document.txt,311,24,153,Plot
train_document.txt,312,11,15,Opinion
train_document.txt,312,17,21,Genre
train_document.txt,312,36,149,Plot
train_document.txt,313,23,40,Genre
train_document.txt,313,51,60,Actor
train_document.txt,314,12,15,Year
train_document.txt,314,17,25,Genre
train_document.txt,314,60,75,Director
train_document.txt,314,90,100,Actor
train_document.txt,315,24,122,Plot
train_document.txt,316,2,5,Year
train_document.txt,316,7,18,Genre
train_document.txt,316,30,97,Plot
train_document.txt,317,15,20,Relationship
train_document.txt,317,27,36,Actor
train_document.txt,317,38,44,Opinion
train_document.txt,317,63,75,Plot
train_document.txt,317,87,101,Character_Name
train_document.txt,318,11,161,Plot
train_document.txt,319,11,16,Actor
train_document.txt,319,39,91,Plot
train_document.txt,320,0,10,Actor
train_document.txt,320,18,102,Plot
train_document.txt,321,11,24,Genre
train_document.txt,321,32,96,Plot
train_document.txt,322,20,130,Plot
train_document.txt,323,21,24,Year
train_document.txt,323,40,92,Plot
train_document.txt,324,0,12,Actor
train_document.txt,324,28,37,Director
train_document.txt,324,48,51,Year
train_document.txt,324,53,59,Opinion
train_document.txt,324,61,68,Genre
train_document.txt,324,70,79,Opinion
train_document.txt,324,81,88,Genre
train_document.txt,325,37,47,Actor
train_document.txt,325,52,64,Actor
train_document.txt,326,25,41,Actor
train_document.txt,326,54,63,Origin
train_document.txt,327,0,70,Plot
train_document.txt,328,0,10,Actor
train_document.txt,328,29,40,Actor
train_document.txt,328,50,53,Year
train_document.txt,328,67,129,Plot
train_document.txt,329,13,20,Genre
train_document.txt,329,36,111,Plot
train_document.txt,330,0,10,Director
train_document.txt,330,25,28,Year
train_document.txt,330,30,37,Genre
train_document.txt,330,47,94,Plot
train_document.txt,331,48,59,Actor
train_document.txt,331,73,85,Actor
train_document.txt,331,98,104,Character_Name
train_document.txt,332,0,136,Plot
train_document.txt,333,5,9,Genre
train_document.txt,333,21,116,Plot
train_document.txt,334,21,27,Genre
train_document.txt,334,42,82,Plot
train_document.txt,334,121,143,Opinion
train_document.txt,335,25,32,Genre
train_document.txt,335,50,118,Plot
train_document.txt,336,12,15,Year
train_document.txt,336,31,96,Plot
train_document.txt,337,12,15,Year
train_document.txt,337,28,75,Plot
train_document.txt,338,22,33,Plot
train_document.txt,338,53,70,Opinion
train_document.txt,339,32,117,Plot
train_document.txt,340,23,78,Plot
train_document.txt,341,26,74,Plot
train_document.txt,342,0,74,Plot
train_document.txt,342,97,107,Director
train_document.txt,343,6,9,Year
train_document.txt,343,11,26,Genre
train_document.txt,343,44,192,Plot
train_document.txt,344,12,22,Genre
train_document.txt,344,36,46,Director
train_document.txt,344,61,87,Plot
train_document.txt,345,5,8,Year
train_document.txt,345,28,44,Director
train_document.txt,345,55,121,Plot
train_document.txt,346,13,16,Year
train_document.txt,346,27,55,Genre
train_document.txt,346,65,74,Director
train_document.txt,346,99,115,Origin
train_document.txt,346,150,162,Director
train_document.txt,346,168,179,Director
train_document.txt,347,10,13,Year
train_document.txt,347,33,44,Director
train_document.txt,347,54,89,Origin
train_document.txt,348,20,23,Year
train_document.txt,348,25,38,Genre
train_document.txt,348,57,68,Director
train_document.txt,348,83,93,Actor
train_document.txt,349,18,46,Plot
train_document.txt,350,12,19,Genre
train_document.txt,350,38,73,Plot
train_document.txt,351,29,39,Actor
train_document.txt,351,45,57,Actor
train_document.txt,351,62,150,Plot
train_document.txt,352,12,15,Year
train_document.txt,352,32,42,Actor
train_document.txt,352,49,76,Plot
train_document.txt,352,83,94,Actor
train_document.txt,353,0,9,Director
train_document.txt,353,25,32,Genre
train_document.txt,353,34,46,Opinion
train_document.txt,353,54,69,Character_Name
train_document.txt,353,73,147,Plot
train_document.txt,354,5,21,Director
train_document.txt,354,31,71,Origin
train_document.txt,354,73,102,Plot
train_document.txt,355,5,16,Director
train_document.txt,355,18,21,Year
train_document.txt,355,23,37,Genre
train_document.txt,356,6,9,Year
train_document.txt,356,11,18,Genre
train_document.txt,356,35,138,Plot
train_document.txt,357,24,30,Opinion
train_document.txt,357,32,40,Genre
train_document.txt,357,58,70,Actor
train_document.txt,357,75,116,Plot
train_document.txt,358,24,41,Actor
train_document.txt,358,52,104,Plot
train_document.txt,359,15,26,Actor
train_document.txt,359,32,44,Actor
train_document.txt,359,49,97,Plot
train_document.txt,360,5,8,Year
train_document.txt,360,28,42,Director
train_document.txt,360,44,75,Plot
train_document.txt,360,83,92,Character_Name
train_document.txt,360,94,114,Plot
train_document.txt,361,28,39,Actor
train_document.txt,361,45,60,Actor
train_document.txt,361,68,79,Actor
train_document.txt,361,87,123,Plot
train_document.txt,362,14,22,Genre
train_document.txt,363,0,60,Plot
train_document.txt,364,12,27,Director
train_document.txt,364,41,100,Plot
train_document.txt,365,0,14,Actor
train_document.txt,365,20,33,Actor
train_document.txt,365,62,75,Actor
train_document.txt,365,85,88,Year
train_document.txt,365,90,101,Director
train_document.txt,366,34,45,Director
train_document.txt,366,57,93,Relationship
train_document.txt,366,95,108,Plot
train_document.txt,367,19,24,Opinion
train_document.txt,367,26,36,Genre
train_document.txt,367,58,137,Plot
train_document.txt,368,35,129,Plot
train_document.txt,369,0,105,Plot
train_document.txt,370,20,35,Genre
train_document.txt,370,47,61,Award
train_document.txt,370,67,100,Plot
train_document.txt,371,5,8,Year
train_document.txt,371,34,73,Origin
train_document.txt,372,2,72,Plot
train_document.txt,373,25,28,Year
train_document.txt,373,45,89,Origin
train_document.txt,374,28,39,Actor
train_document.txt,374,52,57,Genre
train_document.txt,374,59,92,Origin
train_document.txt,375,20,35,Director
train_document.txt,375,50,69,Actor
train_document.txt,375,75,86,Actor
train_document.txt,376,12,15,Year
train_document.txt,376,17,43,Genre
train_document.txt,376,71,79,Character_Name
train_document.txt,376,81,105,Plot
train_document.txt,376,120,132,Actor
train_document.txt,377,40,50,Actor
train_document.txt,377,66,110,Plot
train_document.txt,378,10,65,Origin
train_document.txt,378,80,149,Plot
train_document.txt,379,13,16,Year
train_document.txt,379,32,43,Actor
train_document.txt,379,51,86,Plot
train_document.txt,380,19,26,Genre
train_document.txt,381,0,9,Actor
train_document.txt,381,37,42,Relationship
train_document.txt,381,44,83,Plot
train_document.txt,382,12,34,Genre
train_document.txt,382,47,140,Plot
train_document.txt,383,11,15,Genre
train_document.txt,383,28,110,Plot
train_document.txt,384,0,92,Plot
train_document.txt,384,102,105,Year
train_document.txt,384,107,112,Genre
train_document.txt,385,9,12,Opinion
train_document.txt,385,19,29,Genre
train_document.txt,385,37,61,Plot
train_document.txt,385,84,97,Actor
train_document.txt,386,20,33,Director
train_document.txt,386,37,40,Year
train_document.txt,386,42,60,Genre
train_document.txt,387,4,40,Relationship
train_document.txt,387,42,54,Actor
train_document.txt,387,85,142,Plot
train_document.txt,388,5,19,Genre
train_document.txt,388,30,86,Plot
train_document.txt,389,5,8,Year
train_document.txt,389,10,16,Genre
train_document.txt,389,26,37,Actor
train_document.txt,389,43,52,Actor
train_document.txt,389,62,85,Origin
train_document.txt,390,5,8,Year
train_document.txt,390,47,61,Actor
train_document.txt,390,67,80,Actor
train_document.txt,390,93,121,Plot
train_document.txt,391,9,21,Relationship
train_document.txt,391,23,34,Director
train_document.txt,391,36,52,Relationship
train_document.txt,391,60,72,Plot
train_document.txt,392,14,17,Year
train_document.txt,392,19,25,Genre
train_document.txt,392,46,87,Plot
train_document.txt,393,46,83,Plot
train_document.txt,394,32,37,Opinion
train_document.txt,394,39,54,Origin
train_document.txt,394,66,104,Plot
train_document.txt,395,24,26,Genre
train_document.txt,395,59,92,Plot
train_document.txt,396,12,16,Genre
train_document.txt,396,33,48,Actor
train_document.txt,396,53,109,Plot
train_document.txt,397,31,47,Actor
train_document.txt,397,52,146,Plot
train_document.txt,398,18,23,Genre
train_document.txt,398,31,126,Plot
train_document.txt,399,0,12,Plot
train_document.txt,399,27,81,Plot
train_document.txt,399,120,130,Character_Name
train_document.txt,400,23,34,Actor
train_document.txt,400,39,107,Plot
train_document.txt,401,18,32,Actor
train_document.txt,401,37,97,Plot
train_document.txt,402,12,15,Year
train_document.txt,402,17,34,Genre
train_document.txt,402,41,90,Origin
train_document.txt,402,97,110,Actor
train_document.txt,403,48,67,Origin
train_document.txt,403,74,91,Plot
train_document.txt,404,70,82,Director
train_document.txt,405,9,16,Genre
train_document.txt,405,32,85,Plot
train_document.txt,406,24,29,Genre
train_document.txt,406,31,57,Relationship
train_document.txt,407,38,110,Plot
train_document.txt,408,12,20,Director
train_document.txt,408,22,28,Genre
train_document.txt,408,39,60,Actor
train_document.txt,408,66,79,Actor
train_document.txt,408,87,119,Plot
train_document.txt,409,5,8,Year
train_document.txt,409,10,21,Director
train_document.txt,409,44,60,Actor
train_document.txt,409,66,79,Actor
train_document.txt,410,12,15,Year
train_document.txt,410,29,92,Plot
train_document.txt,410,94,112,Actor
train_document.txt,410,114,140,Plot
train_document.txt,411,27,41,Genre
train_document.txt,411,70,74,Character_Name
train_document.txt,411,85,113,Plot
train_document.txt,412,31,86,Plot
train_document.txt,413,55,113,Plot
train_document.txt,414,12,19,Genre
train_document.txt,414,27,79,Plot
train_document.txt,415,18,24,Opinion
train_document.txt,415,34,90,Plot
train_document.txt,416,17,30,Actor
train_document.txt,416,36,47,Actor
train_document.txt,416,53,107,Plot
train_document.txt,417,5,8,Year
train_document.txt,417,34,47,Origin
train_document.txt,417,57,115,Plot
train_document.txt,418,5,8,Year
train_document.txt,418,10,17,Genre
train_document.txt,418,34,45,Opinion
train_document.txt,418,50,73,Actor
train_document.txt,418,79,90,Actor
train_document.txt,418,98,128,Plot
train_document.txt,419,25,31,Genre
train_document.txt,419,49,83,Plot
train_document.txt,420,0,12,Director
train_document.txt,420,23,35,Actor
train_document.txt,420,44,58,Award
train_document.txt,420,60,73,Actor
train_document.txt,420,83,86,Year
train_document.txt,420,88,94,Genre
train_document.txt,421,24,30,Actor
train_document.txt,421,32,86,Plot
train_document.txt,422,5,8,Year
train_document.txt,422,10,22,Genre
train_document.txt,422,34,47,Actor
train_document.txt,422,63,122,Plot
train_document.txt,423,20,197,Plot
train_document.txt,424,23,26,Year
train_document.txt,424,37,61,Actor
train_document.txt,424,67,82,Actor
train_document.txt,424,90,98,Plot
train_document.txt,424,117,133,Director
train_document.txt,425,5,18,Director
train_document.txt,425,22,25,Year
train_document.txt,425,40,45,Genre
train_document.txt,426,7,16,Actor
train_document.txt,426,53,89,Genre
train_document.txt,427,12,15,Year
train_document.txt,427,52,64,Actor
train_document.txt,427,82,121,Plot
train_document.txt,428,26,40,Origin
train_document.txt,428,42,48,Genre
train_document.txt,428,77,79,Plot
train_document.txt,428,81,103,Character_Name
train_document.txt,429,23,32,Relationship
train_document.txt,429,41,55,Genre
train_document.txt,429,71,84,Character_Name
train_document.txt,429,90,94,Character_Name
train_document.txt,430,17,46,Plot
train_document.txt,430,48,59,Character_Name
train_document.txt,430,61,154,Plot
train_document.txt,431,8,11,Year
train_document.txt,431,13,18,Opinion
train_document.txt,431,20,25,Genre
train_document.txt,431,27,33,Opinion
train_document.txt,431,35,40,Genre
train_document.txt,431,42,57,Actor
train_document.txt,431,65,79,Character_Name
train_document.txt,431,83,127,Plot
train_document.txt,432,17,28,Opinion
train_document.txt,433,37,74,Plot
train_document.txt,434,12,33,Genre
train_document.txt,434,49,181,Plot
train_document.txt,435,24,61,Plot
train_document.txt,435,71,77,Genre
train_document.txt,436,11,19,Director
train_document.txt,436,32,41,Actor
train_document.txt,436,48,65,Plot
train_document.txt,437,5,8,Year
train_document.txt,437,27,43,Origin
train_document.txt,437,71,78,Genre
train_document.txt,438,12,26,Genre
train_document.txt,438,43,55,Actor
train_document.txt,438,60,140,Plot
train_document.txt,439,22,35,Genre
train_document.txt,439,53,64,Actor
train_document.txt,439,69,178,Plot
train_document.txt,440,12,17,Origin
train_document.txt,440,26,37,Origin
train_document.txt,440,44,82,Plot
train_document.txt,441,33,126,Plot
train_document.txt,442,20,27,Genre
train_document.txt,442,59,68,Director
train_document.txt,442,77,85,Year
train_document.txt,442,90,95,Director
train_document.txt,443,24,30,Character_Name
train_document.txt,443,44,47,Character_Name
train_document.txt,443,49,122,Plot
train_document.txt,444,31,43,Actor
train_document.txt,444,49,63,Actor
train_document.txt,444,77,81,Genre
train_document.txt,444,92,128,Origin
train_document.txt,445,21,44,Director
train_document.txt,445,57,141,Plot
train_document.txt,446,10,24,Director
train_document.txt,446,52,64,Actor
train_document.txt,446,69,79,Character_Name
train_document.txt,446,88,102,Plot
train_document.txt,447,20,58,Plot
train_document.txt,448,5,20,Director
train_document.txt,448,37,95,Plot
train_document.txt,449,7,16,Genre
train_document.txt,449,29,98,Plot
train_document.txt,450,12,25,Director
